dev_id,train_nn_rank,train_id,cosine_sim,dev_text,train_text,train_labels,dev_paraphrase,train_paraphrase
2018-Ar-00816,1,2018-Ar-01367,0.999518096446991,بعيدا عن كل شيء لا تغفلوا عن الاستغفار عن التسبيح عن التهليل عن التحميد فهي السعادة الحقيقة لمن يبحث عن السعادة 💭 ✨ استغفرالله❤,هتحس بغربة مؤلمة في نفسك ربنا يكفيكم شر الاحساس ده 😊,sadness,,
2018-Ar-03360,1,2018-Ar-03011,0.9997800588607788,#إلى_أحدهم كل #ضحكة زرعتها في قلبي نما مكانها ألف حب لك,أقسى شعور أن تصدق بكل حواسك وتكافأ بالخذلان أقسى شعور أن يخيب أملك في من كان كل أملك #غربة_مشاعر,"anger,pessimism,sadness",,
2018-Ar-02694,1,2018-Ar-03033,0.9996604323387146,فى وقت الشدة ووقت الفرح مسلم مسيحى ايد واحدة عدونا واحد تاريخنا واحد مصيرنا واحد خوفنا على مصر,صمتك اليوم عار قولها ولا تخف من بطش استبداد غشوم ولا تتخلي عن أرض بلادك تحت وهم مصلحة زائفة تيران وصنافير مصرية,"anger,disgust",,
2018-Ar-00096,1,2018-Ar-00366,0.9997379779815674,الايام هذي نص البنات معصبين وزعلانين رغم انو شعور الارتياح م فارقني الحمدلله 💜,يارب كثر شعور الفرحه اللي من هالنوع يارب,"joy,optimism",,
2018-Ar-03997,1,2018-Ar-00613,0.9990032911300659,❥ 💭 ❥ اللهم ارزقه #سرورا لا يشوبه حزن و #سعادة لا يعكرها شقاآء و #فرحة لا تزول أبدا ┈┅•༄❥❥•┅┈,#ربي لا تجعلني #اعتب 😊 على من لا #يخشى #حزني 😞 ✋,"optimism,sadness",,
2018-Ar-01311,1,2018-Ar-01963,0.9997312426567078,#رمضان_مع_أهلها \nفين نخوة الشباب والرجولة لماتسمع أن بنات مصر في سجون السيسي تقام لهم حفلات تعذيب وإهانة بالسباب والاغتصاب والصعق بالكهرباء,#احتفالات_عيد_الرياض\nزينوا الشوارع بس ترا ملينا من الزحمه خلوا عني الاحتفالات والحركات اللي مالها سنع ومو لايقه عليكم😤😖,"anger,disgust",,
2018-Ar-01054,1,2018-Ar-01401,0.9996641874313354,سؤال #يقلقني\nهل قدم عناصر #فيلق_الشام طعام السحور لعناصر #تحرير_الشام؟\n أمس قدموا الفواكه للمفطرين منهم وإذا الجميع مفطر يناموا ويفطروا بكير,مش غلط وهم بالسجن ياكلوا من #الدجاج_الفاسد الذي أرسلوه لاهلنا \nخلي يمشي عليهم المثل القائل : من حفر حفرة لاخيه وقع فيها\n#بس_بقول\n#الاردن,"anger,anticipation,sadness",,
2018-Ar-03672,1,2018-Ar-02887,0.9997233748435974,ازعاج الأطفال كافي بأنه يسببلي أزمة وعقدة نفسية مؤقتة ماتروح إلا بعد ماأعصابي تتلف مافهمت شي بس الملخص اني بنجلط من الإزعاج 🙃 💔,من الصبح حاسة بغصة و إني مخنوقة و حابة إبكي كتير بس ما عم بقدر إبكي حتى الدمعة مستعصية عليي إنها تريحني💔 \nالحمدلله رب العالمين عكل حال,"anger,sadness",,
2018-Ar-03816,1,2018-Ar-04353,0.9994106292724609,#إبتسامة باردة ذالك هوا دواء .. لـِ كل شيء سخيف ..!!,المحاولات البائسة مقطوعة الأمل ، بس هيك عبثاً تحاول ، ماتدري أنت خبل ولا أنت بجنون تحبه .,"pessimism,sadness",,
2018-Ar-01382,1,2018-Ar-02336,0.9998303651809692,الحلقه اليوم ماعالجت الا أعطت الي مايصلون الي كان عندهم تأنيب ضمير شوي عذر انو الايمان بالقلب حلقه فاشله بكل ماتعنيه الكلمه #سلفي٣,#سيلفي  دائما يحاولون يستفزونا مافيه احد يعمل كذا بامه ليه ماخلوا القصه  عن عيال بارين بامهم ليه دايم السلبيه والملعنه مصدر الالهام لهم,"anger,disgust",,
2018-Ar-00818,1,2018-Ar-01669,0.9996623396873474,#حقوق_السكريين_النوع_الاول سعادة وزير الصحه ارجو النظر لمطالب السكرين ومعاناتهم وصعوبة حصولهم عالأدويه والمضخات #معاناة_مرضى_السكري,الحمله لم تأتي من فراغ بل استياء حقيقي من STC نظير سوء الخدمات من انقطاع وضعف وسوء التعامل والاستخفاف بالعميل #مقاطعه_stc_لصالحكم_346,"anger,disgust,pessimism",,
2018-Ar-00391,1,2018-Ar-02952,0.9996035695075989,لشعب ده مات من الفقر \nالشعب ده مات من الجهل\nالشعب ده مات من الخوف \nلا تنتظروا التغيير من شعب فقد انسانيته من مشاهد  ان يثور لبيع جزيرتين,مشروع تطوير الجزر  اذا تم بهذه الآلية\n(استقلال اداري مالي تشريعي)\nفهذه خيانة عظمى للوطن وقد نفقد الجزر بالمستقبل البعيد عن طريق الإستفتاء,"anger,fear",,
2018-Ar-01424,1,2018-Ar-02578,0.9993312954902649,لما تشوف البلديات تقصقص الاشجار وتقطعها .. تشعر باننا النمسا او سويسرا .. بينما الحرارة 40 الساعه 9 صباح . ايش الاستفزاز هذا,هه هذا من الخوف و التوتر الي يسببه الاهلي,fear,,
2018-Ar-02945,1,2018-Ar-02300,0.9996158480644226,اللهم سرورا لا نرى به حزن و سعادة لا يعكرها شقاء وعافيه لا تزول 🎼 💜,مرارة الفقد موجعه غصة الحنين مبكيه رحم الله روحا ما زال وجع رحيلها يؤلمني بشده 💔 🔕,sadness,,
2018-Ar-01146,1,2018-Ar-03011,0.9998157024383545,أقسى شعور أن تحبس دموعك أمام من دمر حياتك لأنك مجبر على التعايش معه #غربة_مشاعر,أقسى شعور أن تصدق بكل حواسك وتكافأ بالخذلان أقسى شعور أن يخيب أملك في من كان كل أملك #غربة_مشاعر,"anger,pessimism,sadness",,
2018-Ar-01812,1,2018-Ar-03902,0.9998302459716797,اسأل الله أن يتوج صباحكم بقلوب مبتهجة وهموم منفرجة وسعاده غامره وصحه عامره وذريه صالحه وصلوات متقبلة وقضاء دين وشفاء مريض ورحمه,": صباحكم عيد سعيد وأمنيات محققه من الله ولمه عائليه لا تفترق أبدا صباحكم صوت تكبيرات صلاة العيد وبهجة وفرح تملئ مباسمكم ""","joy,love,optimism",,
2018-Ar-01601,1,2018-Ar-00119,0.999761700630188,اليأس لايجدي نفعا القادم أجمل بإذن الله #تفاؤل,#السعادة ليست حلما وليست وهما هي #تفاؤل وحسن ظن بالله وصبر بغير استعجال كن واثقا بأن اليد الممتدة إلى #الله لا تعود فارغة أبدا,"joy,love,optimism",,
2018-Ar-01345,1,2018-Ar-02853,0.9997332096099854,طيب الله الجمع نجمك اليوم طلع وعلينا قد سطع وازال الخوف عنا والهلع انت ابداع ومافيك بدع,بعد الفجر اللي الظالم وصله فأنا كشخص سلبي مكتئب شايفة ان مفيش فايدة وربنا كبير بقى,"anger,pessimism,sadness",,
2018-Ar-02223,1,2018-Ar-02853,0.999825656414032,انا اكتر حاجه بكرها اني اكون سبب في زعل حد خوفي من انه ميسامحنيش دي بترعبني,بعد الفجر اللي الظالم وصله فأنا كشخص سلبي مكتئب شايفة ان مفيش فايدة وربنا كبير بقى,"anger,pessimism,sadness",,
2018-Ar-02078,1,2018-Ar-02856,0.9995256066322327,@AlfaAqwa مرحبًا، العبوة غير متوفرة في الأسواق، بس ممكن تفوزي بوحدة من العبوات عن طريق مشاركتك بمسابقاتنا القادمة 😊,المهم إنك تقرين بأنك جبانة ولا تملكين إلا البربرة بالتويتر يلا طقطقي على المهابيل اللي عندك ❤️ 🙏 بالتوفيق,"anger,disgust,pessimism",,
2018-Ar-01040,1,2018-Ar-01668,0.9996587634086609,#كذبه_من_كذب_العيال\nيقولي رجل كبير بالسن اكذبو عليهن فأنهن كذابات \n\nومن هنا لازم نكذب على بنات حواء,@Idgix شخص ماتعرفينه ولايعرفك  \nويتم تحديد موعد للنكاح .. وش هالمنطق المعكوس للفطرة ! \nالقصص مروعه الله يكون بعون البنات,"anger,disgust,sadness",,
2018-Ar-02555,1,2018-Ar-03259,0.9997217655181885,لا تترك أي شيء في قلبك ضد احد ؛ سامح واغفر وتجاهل وأحسن الظن فالحياة لحظات تستحق أن تعيشها براحة ثم ترحل️ #رمضان #ليالي_رمضان,"لا يجتمع في القلب نقيضان ""القرآن والموسيقى"" إن كنت تبحث عن السعادة فستجدها في القرب من الله راجع قلبك❤ #حفله_عبدالمجيد_عبدالله_في_الكويت","joy,love,optimism,trust",,
2018-Ar-00097,1,2018-Ar-02024,0.9995744824409485,اكرهك ضعف كل شي راح ضعف كل شعور حسيت فيه ضعف كل غصة.,اخر حاجه كنت اتوقعه انك ليك يد في قتل ريحانه يا بشر 😥,"anger,disgust,sadness,surprise",,
2018-Ar-04392,1,2018-Ar-03202,0.9997602105140686,حسبببي الله ونعم الوكيل وش السالفه اذى فيه احد فاهم يجي يفهمني  #سحب_شهادات_ثالث_ثانوي,#اعاده_حركه_النقل_الظالمه15 حسبي الله ونعم الوكيل الله ينتقم من الظالمين تلاعب وكذب واستفزاز عليكم سخط الله,anger,,
2018-Ar-03328,1,2018-Ar-00760,0.9998111128807068,اغرد وكل شي ومحد يدري عني شعور جميل,حسرة في قلبي لا توصف للاسف,sadness,,
2018-Ar-03647,1,2018-Ar-03600,0.9996116161346436,#عاقبوا_ايران_يا_عرب كل شريف خائف على امن الأمة العربية والاسلامية يطالب بإيقاف التدخل الايراني في بلداننا ومحاسبتها على جرائمها ومقاطعتها,قطع_العلاقات_مع_قطر وسيذكر الابناء ان هذا الفصل من تاريخ امتنا كئيب كالعاده يوجب الصمت والحداد,"anger,disgust,sadness",,
2018-Ar-00421,1,2018-Ar-02090,0.9998536705970764,#عيدكم_مبارك ل اهلي ل كل شخص لطيف مر بحياتي كل عام وانتو بخير كل عام والفرحه تغمركم وابتسامتكم الجميله ما يعكرها حزن 🙏 🏻 💕,ل كل شخص لطيف مر بحياتي كل عام وانت بخير كل عام والفرحه تغمرك وابتسامتك الجميله م يعكرها حزن ✨ 🎈 #عساكم_من_عوادة,"joy,love,optimism",,
2018-Ar-03556,1,2018-Ar-04168,0.9993664026260376,إلى اللحين لم أتماثل إلى الشفاء التام بعد 😫 😫 🤕 🤕 بس تومو تشين تعطيني الطاقة وتعطيني شعور بالحيوية عند رؤيتي لها 😍 😍,ولكنني قلق دوما حيال الأمور التي لم تحدث بعد تلك الأمور المنتظرة  💙 (ღميرووღ),"anticipation,fear",,
2018-Ar-01498,1,2018-Ar-02664,0.9994816780090332,ودي أفطر وأتسحر ع شاطي البحر مثل أهل الشرقيه جده 🙄,ده عيد تحرير سيناء في بهجة عن العيد ده والله 😂 🙂,"disgust,joy",,
2018-Ar-03606,1,2018-Ar-01139,0.9997817277908325,صرتّ أتمنى باني وقت ما أكون غضبانة أختفي مو معقول الي أسوية لما أتنرفز,أنا فضلت أتظاهر بالهبل و إن مافيش حاجة فارقة معايا لحد ما أقرب ناس ليا حتى مابقوش يحترموا حزني أو إني مُمكن أكون بمر بفترة صعبة فعلاً،,"anger,pessimism,sadness",,
2018-Ar-02877,1,2018-Ar-02724,0.9996011853218079,@hamza_alkhayyat @yanabee3_t فعلاً.. لابد من كسر روتين الحصة \nبإضحكاهم قليلاً 😄,@ana_khlod باقي ساعتين ونص 😄,"anticipation,joy,optimism",,
2018-Ar-03466,1,2018-Ar-02374,0.999798059463501,لاسامح الله صاحب ظن فيني ظن سوء يرخي اذنه للحكي والعلوم مزورھ,مافي مشكله بالخلق الي قرفها واضح بدون مايستشرفون البلاء في راعين الشرف وهم اقرف خلق الله,"anger,disgust",,
2018-Ar-03976,1,2018-Ar-00653,0.9996299743652344,نفسي أقابل شخص غريب واقول كل شي بقلبي واعبر عن الحاجات اللي ما اقدر اقولها لأحد (مخاوفي مشاعري ... الخ ) وأتكلم وأتكلم بعدين يختفي ويطلع حلم,كان نفسي في اوقات #ضعفي أتكلم واحكي معاك ..,sadness,,
2018-Ar-02767,1,2018-Ar-04142,0.999572217464447,🍃 🌸 السعاده ليست حلم و لا وھم ولا بأمر محال بل ھي تفاؤل و حسن ظن وصبر بغير إستعجال صباح التفاؤل 🌺,توكل على الله مع التهليل والتكبير وتزول هموم القلب ويعيش مرباعه 🌹,"joy,love,optimism",,
2018-Ar-01940,1,2018-Ar-00113,0.999676525592804,#يارب #خبر يشبه #الغيث و#فرحة تمحي كل حزن و#فرج لكل صابر و #شفاء لكل مريض و#إستجابة لكل #دعاء إنك على كل شيء قدير #يارب 💝,كل يوم تعيشه هو منحة من الله فلا تضيعه في #قلق من حاضر أو #خوف من مستقبل أو #حسرة على ماض توكل على الله و ابتسم #صباح_الخير ☺,optimism,,
2018-Ar-01713,1,2018-Ar-01774,0.9996365308761597,@6PYCuiT2ln8Qfh4 بوسه على الراس اهم شيء انت لا تزعل 😅,@CelebsArabic وش ذا الصراخ فقع اذني كنت لابس السماعات😠,anger,,
2018-Ar-02157,1,2018-Ar-01456,0.999762773513794,ربنا يجعل كلامنا خفيف لذيذ ظريف لطيف علي الناس اللي نعرفها و منعرفهاش,"تخويف وادخال الرعب بقلوب الناس مو شي يضحك وتسميه ""مقلب"" يا شاطر انت وياه","anger,disgust,pessimism",,
2018-Ar-00297,1,2018-Ar-00104,0.9995500445365906,لؤي عرفك من زماان طيب ومحترم وجدع ومحبوب ربنا يوفقك ويفرحك 💞 💞,ماعليك زود ياالجوهرة كلك لطف وحبابة يسعدك ربي 😚,"joy,love,optimism",,
2018-Ar-03737,1,2018-Ar-03903,0.9996404051780701,كتير بتختنق لما بتشوف أغلى الناس عندك مبسوط وهوا عم يتصور مع ناس غيرك ومو حاسس بيك ولا بمشاعرك 😢 😢 #وجع #حزن #عذاب #عطر_الورد 💔,اكثر شي يوجع القلب انك تتألم ولا تلقى احد تفضفض له 💔 #بوح #ضيقه #حزن #صباح_الخير #حايل #حائل,sadness,,
2018-Ar-02062,1,2018-Ar-03456,0.9997143745422363,الله يديم الفرح في بلاد الخير الامارات الحبيبه يحق للشعب يفرح بأفراح الشويخ الكرام #افراح_ال_نهيان,لا يكتمل الفرح والسرور الا بتشريفكم أصدقائي #أفراح_آل_عبدالعزيز,"joy,love,optimism",,
2018-Ar-00380,1,2018-Ar-02309,0.9995952844619751,لم يستطع مواجهتي فلجىء إلى تويتر \nما اغرب حيل ضعفاء النفوس,الحمدلله غيرنا مش لاقي ياكل 🙏\n#غربة,optimism,,
2018-Ar-01555,1,2018-Ar-02003,0.9998298287391663,تجيني نرفزة و قرف من شبيحة سامي كلهم احسهم نفس الشخصية الكريهه والمتزمته اللي لو تقوله الحليب ابيض يقولك لا ع حسب لون البقرة 🙂,كل هذاولا سال عن السبب مع ان ممكن يكون سبب تافه اودلع بنات على قولتهم كان كل همه من اللي نزل دموعي كانت ردت فعله بس يبي ينتقم من اللي زعلني,"anger,sadness",,
2018-Ar-03196,1,2018-Ar-01496,0.9996991157531738,#قطع_العلاقات_مع_قطر #تصريح_الجبير_لا_يمثلني #ويل للعرب من شر #فتنه قد إقترب,#اطردوا_السفير_المصري حسبنا الله ونعم الوكيل الجار وما أدراك ما الجار #خبث #حقد #حسد,anger,,
2018-Ar-02546,1,2018-Ar-01781,0.999770998954773,هستيريا اتوقع حتى وهم نايمين يحلمون بالمجلس,عندي دموع زايده قلت اطلعها بس,"pessimism,sadness",,
2018-Ar-02982,1,2018-Ar-00792,0.9996973276138306,في ناس ع تويتر بنكدوا علي عمره ما نكد #اهدوا #شوي #نكد_مع_نفسكً,الفرحه انك تعرف مين الي ليك  #الفرحة_انك,"joy,love,optimism",,
2018-Ar-01101,1,2018-Ar-00306,0.9996924996376038,عاجل شجار بالقرب من المسجد القديم في طوباس,كما يتسبب استخدام دبة الصوت او الهيدرز في إزعاج الآخرين في الطريق العام أو الأحياء السكنية أو دور العبادة وغيرها #الداخلية_قطر,anger,,
2018-Ar-03725,1,2018-Ar-02244,0.9996815323829651,ما أنا من كتر أوجاعي بخاف أوصف مشاعري لحد، بخاف على بكرا من بكرا، وأخاف دايماً أنا من الجاي، و قلبي مات على فكره لكنه مُصًّر يظهر حي..💔,مرحبا نجمتي أنا يائس ومكتئب ومنزعج جدا حتى أن صوتي قد بح من شدة حزني خذي بيدي فأنا مشارف على الوقوع بتلك الحفره مجددا 😴 🌌,"pessimism,sadness",,
2018-Ar-00552,1,2018-Ar-04338,0.9997416734695435,احس يوم من الايام بصير اسعد انسانه #تفاؤل #امنيه #حلم #جزر #خس,احتاج خلطه تطول الاجازه #كوكوكرر #خلطات #حوا #حزن #دموع #وداع,sadness,,
2018-Ar-02166,1,2018-Ar-02145,0.9992412328720093,أنا راضي #بالسهر لو سهري يريحك 💜 #حسهرلك يا قمر لو كان ده #يفرحك 😊 👌,"أنتي مجموعة #سعادة في ""قلب إنسان"" 💜 😍 😘 بإنتظار اللقاء الملكي ع #نار 😭","anticipation,joy,love,optimism",,
2018-Ar-01724,1,2018-Ar-00349,0.9996271729469299,يا خالق السعادة ؛ #اسعد قلبي ❤⚘ #وقلب من #يقرأ ❤⚘ ياارب ❤ مسائكم,صباحك #ورد ⚘⚘ ويومك #سعيد يا #ملكة_الاعلام ❤❤,"joy,love,optimism",,
2018-Ar-02132,1,2018-Ar-02838,0.9997221827507019,الى مو مدخن \nاول شي هذي ماهي مشكلتك صح ..!\nالفلسفه وفرها في جيبك وانثبر وسكت\nوالله العضيم من زين نصيحتك مسوي فاعل خير 😠\n\n#ارتفاع_سعر_الدخان,#متجر_قهوه_مجيد\nماشاء الله \nالله يزيدك ويبارك لك في رزقك\nتستاهل كل خير...\n\nمدري ليش كل م اشوفك تتوسع بتجارتك آحس بسعاده كبيره 😀,"joy,love,optimism",,
2018-Ar-04379,1,2018-Ar-03063,0.9996958374977112,شيء محزن الله يقويهم معلمينا ومعلماتنا والله يرحم من توفى #كابوس_حوادث_المعلمات,#مصيبة_مصر_في الخوف اللي ملا قلوب المصريين من بشر ومن أقل شئ ونسو ان الله هو مسبب الأسباب القادر علي كل شئ,"anger,fear,sadness",,
2018-Ar-02894,1,2018-Ar-03854,0.9998390674591064,ودي أمشي بهالليل بأطول طريق مايتضح آخر مداه بكل خطوة يسقط حزن وبكل تنهيدة ينشلع ألم وأحتاج أن أرجع خفيفة و صدري منشرح,مشاعرى تشكو الغياب وتقيم الحداد كلما تذكرتك يامي خيم الحزن على قلبي وكان غيمة سوداء تصب مطرها من دموعي اه ياوجع الرحيل,sadness,,
2018-Ar-00546,1,2018-Ar-00763,0.9995852708816528,الصراحة ماقد شفت أخوي متوتر كثر ما كان متوتر وهو يعلمني وخصوصا لما كنت أسوق بخط سريع خايف على عمره المسكين 😂 😂 لا أروح أصدم بأحد,الولد اللي بيضرب الكلب ده في الفيديو انا مش عارفه أشتمه ازاي 😡,anger,,
2018-Ar-04237,1,2018-Ar-03807,0.9997996091842651,ولكل لحظة خليتني ابتسم فيها؛ الله لايجعل قلبك حزين والله يجعلك من أسعد خلقه,لا شيء أجمل من غسل الحزن بإبتسامة وإطفاء الضيق بالاستغفار ابتسم ليس بالضرورة فرحا وإنما ثقة وتفاؤل بأن الله لن يخيب ظنك 🌺 صباح التفاؤل,"joy,love,optimism",,
2018-Ar-03257,1,2018-Ar-01273,0.9995970726013184,@RadiniaHatter بصير تستمتعي بالعطلة عند أهلك؟ توكلي ملوخية حد الإشباع؟ \nبلا جامعة بلا هم استمتعي 😂💃🏻,@MMilka86 في منامي نحلم وانا نوم 💤 في قصور البهجة وشموع ضاوية .\nهيه هذيك هيا نشوف فيك تضيعي في وقتك و وقتي 😊,"joy,love,optimism",,
2018-Ar-01980,1,2018-Ar-00914,0.9996600151062012,الدول العربية مثيره للشفقة لا تتحد الاضد بعضها البعض ولا تحارب الابعضها البعض \n\nفا ياأمة ضحكت على جهلها الامم,@ShababRadioOman اتفق مع الاخ ناصرالزيادي\n\nباتت المفرقعات تشكل خطوره قصوى من حيث الاضرار التي ممكن ان تخلفها\n\nالحل هو توعية الاباء للابناء,"anger,anticipation,fear,pessimism",,
2018-Ar-01485,1,2018-Ar-02891,0.9993563294410706,يوم الاحد كانت فرحة وأصبحت فرحتين 💘,⁦مرحبا أنتي جميله وهناك شخص يحبك كوني سعيده دائما لأن عيناك مذهله عندما تبتسمين 💘,"joy,love,optimism",,
2018-Ar-03889,1,2018-Ar-04142,0.9995567798614502,اللهم اجعل شهر رمضان هذا 🌙 ✨ خاتمه لاحزاننا وبداية لأفراحنا ٰوإنا نعوذ بك في هذه الشهر من كل ذنب يحبس رزقنا و يبطل صيامنا,توكل على الله مع التهليل والتكبير وتزول هموم القلب ويعيش مرباعه 🌹,"joy,love,optimism",,
2018-Ar-02310,1,2018-Ar-01074,0.9997164011001587,@ramahassouna مش هاين عليا احكيلك ان شاء الله تضعفي زي زمان\n\nعارفة الحقد  والضغينة تجاهك  مش مساعداني 😂😂,دايما الشب يلي بكون هادي قدام الناس هو الي بكون رئيس العصابة مع صحابه 😜😛\n#بهجت_الاباصيري\n#مرسي_الزناتي,none,,
2018-Ar-04340,1,2018-Ar-03388,0.99980229139328,اما كميه الامتعاض و القلق الي حصلت لكم اليوم فهي شي شخصي اما تمكين المرأه و تحقيق حصولها على كامل المواطنه is must,غيظ من فيظ هؤلاء القوم يعيشون حالة انكار فريده من نوعها تصريحاتهم اصبحت مثيره للسخريه حتى على المستوى الدولي,"anger,pessimism",,
2018-Ar-00317,1,2018-Ar-02090,0.9997230172157288,صبوحهه- يوم ميلادك والدنيا بعيوني عيد كبرت بالدنيا سنه وبقلبي سنين الله يجعل كل سنينك فرح يافرحة الدنيا❤ ✨,ل كل شخص لطيف مر بحياتي كل عام وانت بخير كل عام والفرحه تغمرك وابتسامتك الجميله م يعكرها حزن ✨ 🎈 #عساكم_من_عوادة,"joy,love,optimism",,
2018-Ar-04343,1,2018-Ar-02969,0.9995638132095337,وده مش افترى والله يا جماعه .. ابويا مرضاش يخرج المدرس وكان ناوي يرفع عليه قضيه فعلا عشان هو ابن وسخه.. محدش له حق يعتدي عليك,انك تشوف حد عزيز عليك اوى مبسوط ده كفيل يخليك طاير من الفرحه 😍,"joy,love,optimism",,
2018-Ar-01397,1,2018-Ar-02990,0.9997613430023193,مع الصباح بإبتسامة لطيفة ونفس قنوعة هكذا تعيش جمال الحياة صباحكم سعادة #احلى_صباح #حروف_وقهوه,فى ناس لو #ضحكت نفسى أحنطها من جمالها #مساكم سعادة,"joy,love,optimism,trust",,
2018-Ar-03140,1,2018-Ar-02823,0.9998275637626648,انا تقريبا اكتر كلمه بقولها الايام دي هي يارب مضايق فرحان زعلان بعيط هي الكلمه دي عشان انا عارف ان مفيش حد قادر يخرجني من اللي انا فيه غيره,كان نفسي اتفرج على كفر دلهاب ده بس للاسف انا جبانة وبنام في النور اصلا,fear,,
2018-Ar-01374,1,2018-Ar-02751,0.9994921684265137,ساعات  ويبدأ ميلادك ياللي ميلادك فرحة عمر مو تاريخ وبس. #ميلاد_ريك_العتيبي,إنت عيدي و أجمل أيام العمر و إنت فرحة قلبي و حظي الجميل كل عام وانت لعيدي فرحه 💙 #عيدي_اجمل_بوجود,"joy,love,optimism",,
2018-Ar-00378,1,2018-Ar-02193,0.9998635649681091,اي والله ناقص بشوفةابوي الله يرحمه ويغفرله آه من غصةبالقلب وعبره بالعين آه من شوق وحنين وآه من جمرة الفقدياهي موجعه,نعم اخي كل عميل وخاين وبايع لوطنه هذه صفاته الخوف والذل والجبن والهيانه تتنزع منه المرؤة والعزة والكرامه قبحهم الله,anger,,
2018-Ar-03394,1,2018-Ar-02480,0.9997522830963135,الخوف اصلا بيخوفنا وبيرعبنا من مستقبلنا وماضيني وحاضرنا الموت الناس الصحاب الهجره الخروج المرض الحبيب الفراق الوحده الظروف والنصيب,مغفرة جامعة وارحمهم رحمة تنير لهم بها قبورهم وتؤمنهم بها يوم الفزع الأكبر عندنشوزهن اللهم تحنن على ضعفهم كما كانوا على ضعفنا متحننين يتبع,"joy,love,optimism,sadness",,
2018-Ar-03775,1,2018-Ar-00225,0.999525785446167,رضينا باالهم واللهم مش راضي بينا - يشعر بـنفاذ صبره,الزواج : مثل الحمامات العامة اللي جوا مش طايق الريحه وإللي برا مش قادر يستنى #نكد,"anger,disgust,pessimism",,
2018-Ar-03747,1,2018-Ar-00704,0.999670147895813,ل أخي فقيدي: عيدي ناقص وأنت في أحضان قبرك وفي ذاكرتي وجهك الباسم ونبرة صوتك في قلبي ألم الفقد وألم الشوق رحمة الله عليك #عيدي_ناقص,لن انسى ارتجاف شفتاي عند تقبيل جبينك البارد نظرتي الأخيرة لك و بكاء قلبي المستمر جمعني الله بك في جنته يارب أختي فقيدة قلبي#اروى_الحمدان 😔 💗,"love,sadness",,
2018-Ar-03681,1,2018-Ar-00088,0.9996427297592163,من ساعه رمضان ما جيه اتسحرت مرتين بيتزا ومره بافلو برجر ومره ماك ومره محدش عبرني ، انا قولت امي هتيجي من السفر هتأكلني وتريحني من اكل برا💔😖😤,اظن من الزوق انك تحترم اخواتك الصغيرين اللي بيمتحنوا مش عمال تلف و تسافر و تنزل صورك تحت المايه و احنا مطحونين ✋,anger,,
2018-Ar-03841,1,2018-Ar-03312,0.9995490312576294,ذكر الله هو طريق #السعادة 😍 قال تعالى ( اللذين امنو و تطمئن قلوبهم بذكر الله ألا بذكر الله تطمئن القلوب ) صباحكم #اطمئنان❤️,لو اجتمعو ع ان يضروك بشيء لن يضروك الا بشيء قد كتبه الله لك 😍 #اطمئنان,"love,optimism,trust",,
2018-Ar-03043,1,2018-Ar-00515,0.9996680021286011,يبحث الرجل عن فتاة مهذبة طيبة جميلة وبنت ناس ما إن يجد هذه الجوهرة حتى يكافئها بأن يهديها نفسه ' - أحمد خالد توفيق,إنه يعرف جيدا كيف يضع بداخلي شيئا مضطرب لا يهدأ دونه,"anger,sadness",,
2018-Ar-01173,1,2018-Ar-01748,0.9997100234031677,بالأوقات الحلوة تعرف مين بحبك جد لان بالأوقات الحزينة تختلط المحبة مع الشفقة,لا شيء أجمل من إشراقة صباح هادئ يقول لك فيه من يحبك صباح الخير فيغدو الصباح صباح الخير والحب والأمل والهدوء والنشوة وكل الأشياء الجميلة,"joy,love,optimism",,
2018-Ar-01437,1,2018-Ar-00074,0.9995933771133423,#اخر_مره_بكيت_فيها_فرحا أنا غلباان أبكي من حزن 😢 الله يجيب اليوم اللي ابكيه من فرح 🙏 🙏,#من_جمال_تويتر انو ادخل الوقت اللي ابيه واغرد باللي ابيه وم في احد يعرفني ولله الحمد مرتاحه 😎 😂 🌚 💔,"joy,love",,
2018-Ar-00049,1,2018-Ar-02488,0.9996803402900696,@astrophys94 @almuna94 ما بتروح بيوم وليلة للأسف 😅\nمحتاجة الى أجيال وأجيال من التربية الصحيحة ورفع مستوى القومية\nخصوصاً في عالمنا العربي,@frawlyh_tota اكثر ناس جاهم تشنج وهستيريا من صفقات السعودية هم المصريين🤐\nمتخافوش مش حنقطع عنكم الرز لانكم عاله مافيش منها خلاص\nعالم زباله,"anger,disgust,pessimism",,
2018-Ar-03789,1,2018-Ar-02145,0.9990053176879883,#حزن ألشام مبكي #جرح ألعراق وأليمن قاتل #أنين بورما مؤلم و #صراخ ألقدس عاار 😢 #أللهم إرفع ألبلاء عن هذه الأمة 👐 💛,"أنتي مجموعة #سعادة في ""قلب إنسان"" 💜 😍 😘 بإنتظار اللقاء الملكي ع #نار 😭","anticipation,joy,love,optimism",,
2018-Ar-01117,1,2018-Ar-01692,0.9997622966766357,أنا حزين يا الله أنا حزين وحزني أكبر من مجرد علاقات إنتهت رغما عني أو خذلان لم أتوقعه وحدث حزين وأقسم أن الأمر أعمق من أحلام لم تتحقق,مهما كنت خائفه أن تغادرني يوما لايكاد يكون خوفي شيئا أمام رهبتي أن كل مافات لم يكن حبا وأنني لم أكن شيئا يلمس قلبك وتخيفك خسارته,"fear,love,sadness",,
